Care_Category,Care_Category_Specific,Care_Category_Speciality,Name,Unit,F_Address,Postal_Code,LATITUDE,LONGITUDE
Child_Centric,School,NA,Frank Panabaker Elementary School - North Campus,NA,"168 Huron Avenue,Hamilton,ON",NA,43.2093429,-79.99159157
Child_Centric,School,NA,École élémentaire catholique Monseigneur-de-Laval,NA,"135 Bendamere Avenue,Hamilton,ON",NA,43.2340149,-79.89206408
Child_Centric,School,NA,St. Thérèse of Lisieux Elementary School,NA,"1760 Garth Street,Hamilton,ON",NA,43.2021375,-79.9154561
Child_Centric,School,NA,Woodview Mental Health & Autism - Delta School,NA,"1284 Main Street East,Hamilton,ON",NA,43.2410964,-79.8138714
Child_Centric,School,NA,King William Learning Centre,3rd Floor,"225 King William Street,Hamilton,ON",NA,43.2555101,-79.8608288
Child_Centric,School,NA,Dundas Valley Montessori School,NA,"14 Kemp Drive,Hamilton,ON",NA,43.26331942,-79.96454332
Child_Centric,School,NA,Nora Frances Henderson Secondary School,NA,"1770 Upper Sherman Avenue,Hamilton,ON",NA,43.2077017,-79.8579458
Child_Centric,School,NA,École Élémentaire Michaelle Jean,NA,"2121 Regional Road 56 ,Hamilton,ON",NA,43.13509,-79.79705618
Child_Centric,School,NA,Cairn Christian School,NA,"795 Highway 8 ,Hamilton,ON",NA,43.2121861,-79.6910755
Child_Centric,School,NA,Our Lady of Hope,NA,"400 Pumpkin Pass,Hamilton,ON",NA,43.1269026,-79.8137294
Child_Centric,School,NA,Bernie Custis Secondary School,NA,"1055 King Street East,Hamilton,ON",NA,43.250321,-79.83135541
Child_Centric,School,NA,Oak Hill Academy,NA,"557 Garner Road West,Hamilton,ON",NA,43.198081,-80.0084011
Child_Centric,School,NA,Shannen Koostachin Elementary School,NA,"110 Bellagio Avenue,Hamilton,ON",NA,43.17595945,-79.80319964
Elder_Centric,Long-Term_Care_Home,NA,Hamilton Continuing Care,NA,"125 Wentworth Street South,Hamilton,ON",L8N2Z1,43.24787249,-79.850529
Elder_Centric,Long-Term_Care_Home,NA,Extendicare Hamilton,NA,"90 Chedmac Drive ,Hamilton,ON",L9C7S6,43.23726139,-79.92145992
Elder_Centric,Long-Term_Care_Home,NA,Shalom Village Nursing Home,NA,"70 Macklin Street North,Hamilton,ON",L8S3S1,43.26422089,-79.89517751
Elder_Centric,Long-Term_Care_Home,NA,The Meadows,NA,"12 Tranquility Avenue ,Hamilton,ON",L9G5C2,43.21114908,-80.00729304
Elder_Centric,Long-Term_Care_Home,NA,"St. Joseph's Villa, Dundas",NA,"56 Governor's Road ,Hamilton,ON",L9H5G7,43.26175889,-79.95770113
Elder_Centric,Long-Term_Care_Home,NA,Chartwell Willowgrove Long Term Care Residence,NA,"1217 Old Mohawk Road ,Hamilton,ON",L9K1P6,43.23324649,-79.93527582
Elder_Centric,Long-Term_Care_Home,NA,BayWoods Place,NA,"330 Main Street East,Hamilton,ON",L8N3T9,43.25176169,-79.8569424
Elder_Centric,Long-Term_Care_Home,NA,St. Peter's Residence at Chedoke,NA,"125 Redfern Avenue ,Hamilton,ON",L9C7W9,43.24013109,-79.92006072
Elder_Centric,Long-Term_Care_Home,NA,The Wellington Nursing Home,NA,"1430 Upper Wellington Street ,Hamilton,ON",L9A5H3,43.20931458,-79.879518
Elder_Centric,Long-Term_Care_Home,NA,Idlewyld Manor,NA,"449 Sanatorium Road ,Hamilton,ON",L9C2A7,43.23618909,-79.91485732
Elder_Centric,Long-Term_Care_Home,NA,Dundurn Place Care Centre,NA,"39 Mary Street ,Hamilton,ON",L8R3L8,43.25642639,-79.8639432
Elder_Centric,Long-Term_Care_Home,NA,Queen's Garden,NA,"80 Queen Street North,Hamilton,ON",L8R3P6,43.26115109,-79.87697411
Elder_Centric,Long-Term_Care_Home,NA,Victoria Gardens Long Term Care,NA,"176 Victoria Avenue North,Hamilton,ON",L8L5G1,43.25818539,-79.8542889
Elder_Centric,Long-Term_Care_Home,NA,Regina Gardens,NA,"536 Upper Paradise Road Road,Hamilton,ON",L9C5E3,43.23102399,-79.91358922
Elder_Centric,Long-Term_Care_Home,NA,Macassa  Lodge,NA,"701 Upper Sherman Avenue ,Hamilton,ON",L8V3M7,43.22556189,-79.84805939
Elder_Centric,Long-Term_Care_Home,NA,Parkview Nursing Centre,NA,"545 King Street West,Hamilton,ON",L8P1C1,43.26103249,-79.88486411
Elder_Centric,Long-Term_Care_Home,NA,The Village of Wentworth Heights,NA,"1620 Upper Wentworth Street ,Hamilton,ON",L9B2W3,43.19887338,-79.8736997
Elder_Centric,Long-Term_Care_Home,NA,Grace Villa Nursing Home,NA,"45 Lockton Crescent ,Hamilton,ON",L8V4V5,43.21147629,-79.84709659
Elder_Centric,Long-Term_Care_Home,NA,Blackadar Continuing Care Centre,NA,"101 Creighton Road ,Hamilton,ON",L9H3B7,43.26136689,-79.96732934
Elder_Centric,Long-Term_Care_Home,NA,Wentworth Lodge,NA,"41 South Street West,Hamilton,ON",L9H4C4,43.25986449,-79.94895843
Elder_Centric,Long-Term_Care_Home,NA,Arbour Creek Long-Term Care Centre,NA,"2717 King Street East,Hamilton,ON",L8G1J3,43.22145709,-79.77683127
Elder_Centric,Retirement_Home,NA,Bertram Place Retirement Living Centre,NA,"21 Hatt Street ,Hamilton,ON",L9H2E9,43.26505339,-79.95508463
Elder_Centric,Retirement_Home,NA,Lakeview Retirement Centre,NA,"339 Highway 8  ,Hamilton,ON",L8G1E7,43.22722669,-79.71956205
Elder_Centric,Retirement_Home,NA,First Place Hamilton,NA,"360 King Street East,Hamilton,ON",L8N3Y2,43.25310479,-79.858999
Elder_Centric,Retirement_Home,NA,Summit Heights Retirement Residence,NA,"2126 Rymal Road East,Hamilton,ON",L0R1P0,43.17536178,-79.79243827
Elder_Centric,Retirement_Home,NA,Aberdeen Gardens Retirement Residence,NA,"330 Dundurn Street South,Hamilton,ON",L8P4L6,43.25165109,-79.89294461
Elder_Centric,Retirement_Home,NA,Caroline Place Retirement Residence,NA,"118 Market Street ,Hamilton,ON",L8R3P9,43.25974649,-79.87474961
Elder_Centric,Retirement_Home,NA,Meadowlands Retirement Residence,NA,"1248 Mohawk Road ,Hamilton,ON",L9K1P5,43.23242849,-79.93348352
Elder_Centric,Retirement_Home,NA,The Cardinal Retirement Residence,NA,"10 Herkimer Street ,Hamilton,ON",L8P2G2,43.24921979,-79.873109
Elder_Centric,Retirement_Home,NA,St. Elizabeth Retirement Residence,NA,"391 Rymal Road West,Hamilton,ON",L9B1V2,43.20620238,-79.90930361
Elder_Centric,Retirement_Home,NA,Valley Town Residence,NA,"33 Main Street ,Hamilton,ON",L9H2P7,43.26507529,-79.95289233
Elder_Centric,Retirement_Home,NA,Highgate Residence,NA,"325 Fiddlers Green Road ,Hamilton,ON",L9G1W9,43.20915888,-79.98401634
Elder_Centric,Retirement_Home,NA,Ressam Gardens,NA,"1041 West Fifth Street ,Hamilton,ON",L9B1J5,43.21098918,-79.89378891
Elder_Centric,Retirement_Home,NA,Carrington Place Retirement Residence,NA,"75 Dunham Drive ,Hamilton,ON",L9G1X7,43.21614648,-79.99125764
Elder_Centric,Retirement_Home,NA,Abington Court Retirement Residence,NA,"1500 Main Street East,Hamilton,ON",L8K1E1,43.23895649,-79.80579118
Elder_Centric,Retirement_Home,NA,Chartwell Georgian Retirement Residence,NA,"255 Governors Road ,Hamilton,ON",L9H3K4,43.26028359,-79.97063634
Elder_Centric,Retirement_Home,NA,Amica Stoney Creek,NA,"135 King Street East,Hamilton,ON",L8G1J8,43.21764529,-79.74832566
Elder_Centric,Retirement_Home,NA,Village Manor,NA,"57 John Street West,Hamilton,ON",L0R2H0,43.33537581,-79.89800812
Elder_Centric,Retirement_Home,NA,The Carlisle Retirement Residence,NA,"467 Main Street East,Hamilton,ON",L8N1K1,43.25094969,-79.8514999
Elder_Centric,Retirement_Home,NA,Amica Dundas,NA,"50 Hatt Street ,Hamilton,ON",L9H0A1,43.26448929,-79.95503713
Elder_Centric,Retirement_Home,NA,Tara Retirement Home,NA,"843 Mohawk Road East,Hamilton,ON",L8T2R4,43.21726949,-79.83453709
Elder_Centric,Retirement_Home,NA,The Village of Wentworth Heights,NA,"1620 Upper Wentworth Street ,Hamilton,ON",L9B2W3,43.19887338,-79.8736997
Elder_Centric,Retirement_Home,NA,Heritage Green Retirement Home,NA,"351 Issac Brock Drive ,Hamilton,ON",L8J1Y1,43.19301208,-79.79095937
Elder_Centric,Retirement_Home,NA,Residence on Aikman,NA,"19 Aikman Avenue ,Hamilton,ON",L8M1P6,43.25129329,-79.8485333
Elder_Centric,Retirement_Home,NA,Kingsberry Place Seniors Residence,NA,"1221 Limeridge Road East,Hamilton,ON",L8W1Y1,43.20702509,-79.83081579
Elder_Centric,Retirement_Home,NA,Seasons Stoney Creek,NA,"8 Shoreview Place ,Hamilton,ON",L8E0J6,43.2375435,-79.71585545
Elder_Centric,Retirement_Home,NA,Westmount Terrace I,NA,"723 Rymal Road West,Hamilton,ON",L9B2W1,43.20988658,-79.92649742
Elder_Centric,Retirement_Home,NA,Chartwell Deerview Crossing Retirement Residence,NA,"460 Rymal Road West,Hamilton,ON",L9B0B2,43.20775968,-79.91323761
Elder_Centric,Retirement_Home,NA,Orchard Terrace Care Centre,NA,"199 Glover Road ,Hamilton,ON",L8E5J2,43.21035969,-79.68331444
Elder_Centric,Retirement_Home,NA,Villa Italia Retirement Residence,NA,"530 Upper Paradise Road Road,Hamilton,ON",L9C7W2,43.23116679,-79.91456852
Elder_Centric,Retirement_Home,NA,The Wellington,NA,"1430 Upper Wellington Street Street,Hamilton,ON",L9A5H3,43.20931458,-79.879518
Elder_Centric,Retirement_Home,NA,Grandview Retirement Living,NA,"83 Centennial Parkway South,Hamilton,ON",L8G2C7,43.22502549,-79.76593097
Elder_Centric,Retirement_Home,NA,Waterdown Manor,NA,"335 Dundas Street East,Hamilton,ON",L0R2H0,43.33527221,-79.89141602
Elder_Centric,Retirement_Home,NA,Residence on Catharine,NA,"236 Catharine Street North,Hamilton,ON",L8L4S6,43.26233739,-79.8619548
Elder_Centric,Retirement_Home,NA,Residence on Main Street,NA,"1605 Main Street East,Hamilton,ON",L8H1C4,43.23825689,-79.80137298
Elder_Centric,Senior_Centre,NA,Flamborough Seniors Centre,NA,",,",NA,43.32371612,-79.90491466
Elder_Centric,Senior_Centre,NA,Warden Park Seniors Club,NA,",,",NA,43.24592797,-79.79196212
Elder_Centric,Senior_Centre,NA,Rosedale Seniors Club,NA,",,",NA,43.21898572,-79.80719808
Elder_Centric,Senior_Centre,NA,Seniors Activities of Southwest Hamilton (SASH),NA,",,",NA,43.25377389,-79.8821645
Elder_Centric,Senior_Centre,NA,Main Hess Senior's Activity Club,NA,",,",NA,43.25650256,-79.87775938
Elder_Centric,Senior_Centre,NA,"Ada Bland ""Club 60"" Seniors",NA,",,",NA,43.21735504,-79.75834236
Elder_Centric,Senior_Centre,NA,Ancaster Senior Achievement Centre (ASAC),NA,",,",NA,43.18453818,-80.07058372
Elder_Centric,Senior_Centre,NA,Winona Senior Citizens Centre,NA,",,",NA,43.20874439,-79.65308487
Elder_Centric,Seniors_Active_Living_Centre,NA,Jewish Social Services,NA,"30 King Street East,Hamilton,ON",L9H5G6,43.26570659,-79.95217563
Elder_Centric,Seniors_Active_Living_Centre,NA,Bernie Morelli Recreation Centre,NA,"876 Cannon Street East,Hamilton,ON",L8L0C6,43.24990859,-79.82994039
Elder_Centric,Seniors_Active_Living_Centre,NA,City of Hamilton - Sackville Seniors Centre,NA,"780 Upper Wentworth Street,Hamilton,ON",L9A4V5,43.22452919,-79.8624985
Elder_Centric,Seniors_Active_Living_Centre,NA,City of Hamilton - Ada Bland (Club 60) Senior Citizens' Centre,NA,"6 King Street West,Hamilton,ON",L8G1G8,43.21732069,-79.75839697
Elder_Centric,Seniors_Active_Living_Centre,NA,St. Matthew's House,NA,"705 Main Street East,Hamilton,ON",L8M1K8,43.24822369,-79.84047509
Elder_Centric,Seniors_Active_Living_Centre,NA,City of Hamilton - Winona Seniors' Club,NA,"1239 Highway 8  ,Hamilton,ON",L8E5S4,43.20875249,-79.65306473
Elder_Centric,Seniors_Active_Living_Centre,NA,City of Hamilton - Ancaster Senior Achievement Centre,NA,"622 Alberton Road South,Hamilton,ON",L0R1A0,43.18462327,-80.07054506
Elder_Centric,Seniors_Active_Living_Centre,NA,City of Hamilton - Main-Hess Seniors' Centre,NA,"200 Jackson Street West,Hamilton,ON",L8P4R9,43.25655479,-79.87754941
Elder_Centric,Seniors_Active_Living_Centre,NA,Dundas Senior Citizen's Club,NA,"10 Market Street South,Hamilton,ON",L9H5G4,43.26748039,-79.96360033
Elder_Centric,Seniors_Active_Living_Centre,NA,YWCA Hamilton Active Living Centre 55+ - MacNab Street,NA,"75 MacNab Street South,Hamilton,ON",L8P3C1,43.25436299,-79.8714247
Elder_Centric,Seniors_Active_Living_Centre,NA,YWCA Hamilton Seniors Active Living Centre 55+ - Putman Family YWCA,NA,"52 Ottawa Street North,Hamilton,ON",L8H3Y7,43.24383289,-79.81890959
Elder_Centric,Seniors_Active_Living_Centre,NA,City of Hamilton - Rosedale Seniors' Club,NA,"100 Greenhill Avenue ,Hamilton,ON",L8K4T9,43.21900079,-79.80706068
Errand_Centric,Banks,NA,BMO Bank Of Montreal,55,"737 Golf Links Road,Hamilton,ON",NA,43.225278,-79.9548577
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"1128 Fennell Avenue East,Hamilton,ON",NA,43.225272,-79.8287053
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"1587 Upper James Street,Hamilton,ON",NA,43.20344495,-79.89231522
Errand_Centric,Banks,NA,BMO Bank Of Montreal,200,"50 Bay Street South,Hamilton,ON",NA,43.25643115,-79.87503061
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"275 James Street North,Hamilton,ON",NA,43.2637122,-79.8661965
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"290 Queenston Road,Hamilton,ON",NA,43.234056,-79.79178239
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"303 James Street North,Hamilton,ON",NA,43.2640437,-79.8661435
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"375 Upper Paradise Road,Hamilton,ON",NA,43.2339434,-79.911158
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"886 Barton Street East,Hamilton,ON",NA,43.2537213,-79.8264777
Errand_Centric,Banks,NA,BMO Bank Of Montreal,NA,"999 Upper Wentworth Street,Hamilton,ON",NA,43.218294,-79.8621942
Errand_Centric,Banks,NA,CIBC,NA,"1015 Golf Links Road,Hamilton,ON",NA,43.22873105,-79.94189991
Errand_Centric,Banks,NA,CIBC,NA,"30 Wilson Street West,Hamilton,ON",NA,43.2169521,-79.9877634
Errand_Centric,Banks,NA,CIBC,NA,"1015 King Street West,Hamilton,ON",NA,43.26188904,-79.90548854
Errand_Centric,Banks,NA,CIBC,NA,"1273 Barton Street East,Hamilton,ON",NA,43.2498738,-79.8084186
Errand_Centric,Banks,NA,CIBC,150,"905 Rymal Road East,Hamilton,ON",NA,43.1930934,-79.8522329
Errand_Centric,Banks,NA,CIBC,NA,"1550 Upper James Street,Hamilton,ON",NA,43.2044058,-79.8924584
Errand_Centric,Banks,NA,CIBC,NA,"1882 King Street East,Hamilton,ON",NA,43.2315678,-79.8079538
Errand_Centric,Banks,NA,CIBC,NA,"251 Parkdale Avenue North,Hamilton,ON",NA,43.2435199,-79.7891455
Errand_Centric,Banks,NA,CIBC,NA,"399 Greenhill Avenue,Hamilton,ON",NA,43.2165691,-79.7964517
Errand_Centric,Banks,NA,CIBC,500,"1 King Street West,Hamilton,ON",NA,43.2564542,-79.8694356
Errand_Centric,Banks,NA,CIBC,NA,"630 Mohawk Road West,Hamilton,ON",NA,43.23321403,-79.91111523
Errand_Centric,Banks,NA,CIBC,NA,"667 Upper James Street,Hamilton,ON",NA,43.23551445,-79.87828064
Errand_Centric,Banks,NA,CIBC,NA,"75 Centennial Parkway North,Hamilton,ON",NA,43.2307222,-79.7654367
Errand_Centric,Banks,NA,CIBC,NA,"997 Fennell Avenue,Hamilton,ON",NA,43.22787024,-79.8378559
Errand_Centric,Banks,NA,Continental Currency Exchange,132B,"999 Upper Wentworth Street,Hamilton,ON",NA,43.218294,-79.8621942
Errand_Centric,Banks,NA,Continental Currency Exchange,138,"2 King Street West,Hamilton,ON",NA,43.2584366,-79.8727588
Errand_Centric,Banks,NA,Continental Currency Exchange,E2,"75 Centennial Parkway North,Hamilton,ON",NA,43.2307222,-79.7654367
Errand_Centric,Banks,NA,Continental Currency Exchange,NA,"Jackson Square ,Hamilton,ON",NA,43.256897,-79.8693485
Errand_Centric,Banks,NA,Continental Currency Exchange,NA,"Limeridge Mall ,Hamilton,ON",NA,43.21761745,-79.86149243
Errand_Centric,Banks,NA,Effort Trust Co,NA,"223 Jackson Street West,Hamilton,ON",NA,43.2564598,-79.87949926
Errand_Centric,Banks,NA,Effort Trust Co,NA,"300 Mohawk Road East,Hamilton,ON",NA,43.2249765,-79.8671685
Errand_Centric,Banks,NA,Effort Trust Co,NA,"179 George Street,Hamilton,ON",NA,43.25909708,-79.8812715
Errand_Centric,Banks,NA,Effort Trust Co,NA,"242 Main Street East,Hamilton,ON",NA,43.2528705,-79.8605198
Errand_Centric,Banks,NA,Effort Trust Co,NA,"250 Main Street East,Hamilton,ON",NA,43.2526952,-79.8598874
Errand_Centric,Banks,NA,Effort Trust Co,NA,"270 Mohawk Road East,Hamilton,ON",NA,43.2252313,-79.8682013
Errand_Centric,Banks,NA,Effort Trust Co,NA,"333 Quigley Road,Hamilton,ON",NA,43.2110596,-79.78657527
Errand_Centric,Banks,NA,Effort Trust Co,NA,"801 Mohawk Road West,Hamilton,ON",NA,43.2331452,-79.9222912
Errand_Centric,Banks,NA,HSBC Bank,NA,"40 King Street East,Hamilton,ON",NA,43.2559041,-79.8681872
Errand_Centric,Banks,NA,National Bank Of Canada,NA,"123 James Street North,Hamilton,ON",NA,43.2601717,-79.8677372
Errand_Centric,Banks,NA,National Bank Of Canada,NA,"447 Main Street West,Hamilton,ON",NA,43.2592587,-79.8879379
Errand_Centric,Banks,NA,National Bank Of Canada,NA,"880 Upper Wentworth Street,Hamilton,ON",NA,43.2208345,-79.8632434
Errand_Centric,Banks,NA,President's Choice Financial,NA,"1579 Main Street West,Hamilton,ON",NA,43.2553011,-79.92885885
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"1100 Golf Links Road,Hamilton,ON",NA,43.2274765,-79.9386335
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"59 Wilson Street West,Hamilton,ON",NA,43.2174392,-79.9898515
Errand_Centric,Banks,NA,RBC Royal Bank,111,"1280 Main Street West,Hamilton,ON",NA,43.2639397,-79.91782523
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"1145 Barton Street East,Hamilton,ON",NA,43.2512074,-79.8135188
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"1282 Highway 8 ,Hamilton,ON",NA,43.2075455,-79.6507537
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"1803 Stone Church Road East,Hamilton,ON",NA,43.19207123,-79.81122642
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"1845 Main Street West,Hamilton,ON",NA,43.2520124,-79.9394867
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"21 King Street West,Hamilton,ON",NA,43.2567921,-79.8701083
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"2132 King Street East,Hamilton,ON",NA,43.23099607,-79.8022259
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"545 Rymal Road East,Hamilton,ON",NA,43.1967016,-79.8689903
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"555 Concession Street,Hamilton,ON",NA,43.2410698,-79.8518822
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"65 Locke Street South,Hamilton,ON",NA,43.2584759,-79.88410176
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"730 Main Street East,Hamilton,ON",NA,43.24768784,-79.84030284
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"752 Upper James Street,Hamilton,ON",NA,43.2298013,-79.8814157
Errand_Centric,Banks,NA,RBC Royal Bank,NA,"810 Upper Gage Avenue,Hamilton,ON",NA,43.2193311,-79.8429938
Errand_Centric,Banks,NA,Scotiabank,NA,"851 Golf Links Road,Hamilton,ON",NA,43.2265559,-79.9485576
Errand_Centric,Banks,NA,Scotiabank,NA,"1070 Stone Church Road East,Hamilton,ON",NA,43.1991633,-79.8408005
Errand_Centric,Banks,NA,Scotiabank,NA,"12 King Street East,Hamilton,ON",NA,43.25592975,-79.8689318
Errand_Centric,Banks,NA,Scotiabank,NA,"1255 Barton Street East,Hamilton,ON",NA,43.25004227,-79.80918167
Errand_Centric,Banks,NA,Scotiabank,NA,"135 Fennell Avenue West,Hamilton,ON",NA,43.2388127,-79.882946
Errand_Centric,Banks,NA,Scotiabank,1402,"1 King Street West,Hamilton,ON",NA,43.2564542,-79.8694356
Errand_Centric,Banks,NA,Scotiabank,NA,"149 Benvenuto Crescent,Hamilton,ON",NA,43.21037953,-79.91500022
Errand_Centric,Banks,NA,Scotiabank,NA,"1550 Upper James Street,Hamilton,ON",NA,43.2044058,-79.8924584
Errand_Centric,Banks,NA,Scotiabank,NA,"18 Bevan Court,Hamilton,ON",NA,43.22689616,-79.80767032
Errand_Centric,Banks,NA,Scotiabank,NA,"276 Barton Street East,Hamilton,ON",NA,43.26104555,-79.85402465
Errand_Centric,Banks,NA,Scotiabank,NA,"600 James Street North,Hamilton,ON",NA,43.2728867,-79.8618768
Errand_Centric,Banks,NA,Scotiabank,NA,"630 Upper James Street,Hamilton,ON",NA,43.2380216,-79.8780265
Errand_Centric,Banks,NA,Scotiabank,NA,"670 Queenston Rd Road,Hamilton,ON",NA,43.2298326,-79.773702
Errand_Centric,Banks,NA,Scotiabank,NA,"859 Upper Wentworth Street,Hamilton,ON",NA,43.22163613,-79.86243872
Errand_Centric,Banks,NA,Scotiabank,NA,"924 King Street East,Hamilton,ON",NA,43.2511763,-79.838207
Errand_Centric,Banks,NA,Scotiabank,NA,"997 Fennell Avenue East,Hamilton,ON",NA,43.22787024,-79.8378559
Errand_Centric,Banks,NA,Scotiabank,NA,"999 King Street West,Hamilton,ON",NA,43.26214,-79.9048801
Errand_Centric,Banks,NA,TD Bank Financial Group,202,"540 Concession Street,Hamilton,ON",NA,43.2410429,-79.8529558
Errand_Centric,Banks,NA,TD Canada Trust,NA,"977 Golf Links Road,Hamilton,ON",NA,43.2272757,-79.9444493
Errand_Centric,Banks,NA,TD Canada Trust,NA,"98 Wilson Street West,Hamilton,ON",NA,43.2151023,-79.9911269
Errand_Centric,Banks,NA,TD Canada Trust,NA,"100 King Street West,Hamilton,ON",NA,43.257343,-79.8701933
Errand_Centric,Banks,NA,TD Canada Trust,NA,"1119 Fennell Avenue East,Hamilton,ON",NA,43.2254158,-79.8281298
Errand_Centric,Banks,NA,TD Canada Trust,NA,"1311 Barton Street East,Hamilton,ON",NA,43.24950108,-79.80678096
Errand_Centric,Banks,NA,TD Canada Trust,NA,"1565 Upper James Street,Hamilton,ON",NA,43.2043591,-79.892101
Errand_Centric,Banks,NA,TD Canada Trust,NA,"1900 King Street East,Hamilton,ON",NA,43.2312697,-79.8064708
Errand_Centric,Banks,NA,TD Canada Trust,NA,"194 James Street South,Hamilton,ON",NA,43.25096285,-79.87186609
Errand_Centric,Banks,NA,TD Canada Trust,NA,"46 King Street East,Hamilton,ON",NA,43.2656925,-79.9516102
Errand_Centric,Banks,NA,TD Canada Trust,NA,"54 King Street East,Hamilton,ON",NA,43.2161646,-79.7549512
Errand_Centric,Banks,NA,TD Canada Trust,NA,"550 Fennell Avenue East,Hamilton,ON",NA,43.2320271,-79.8560644
Errand_Centric,Banks,NA,TD Canada Trust,NA,"65 Mall Road,Hamilton,ON",NA,43.2204891,-79.8608744
Errand_Centric,Banks,NA,TD Canada Trust,NA,"781 Mohawk Road West,Hamilton,ON",NA,43.2331351,-79.921757
Errand_Centric,Banks,NA,TD Canada Trust,NA,"830 Upper James Street,Hamilton,ON",NA,43.2286632,-79.8819122
Errand_Centric,Banks,NA,TD Canada Trust,NA,"867 Rymal Road East,Hamilton,ON",NA,43.1930914,-79.8545398
Errand_Centric,Banks,NA,TD Canada Trust,NA,"938 King Street West,Hamilton,ON",NA,43.2632142,-79.9029875
Errand_Centric,Library,NA,Ancaster Library,NA,"300 Wilson Street East,Hamilton,ON",NA,43.22530917,-79.97666063
Errand_Centric,Library,NA,Barton Library,NA,"571 Barton Street East,Hamilton,ON",NA,43.2580317,-79.84121898
Errand_Centric,Library,NA,Binbrook Library,NA,"2641 Regional Road 65 ,Hamilton,ON",NA,43.12170438,-79.80342947
Errand_Centric,Library,NA,Carlisle Library,NA,"1496 Centre Road,Hamilton,ON",NA,43.39605339,-79.98108621
Errand_Centric,Library,NA,Concession Library,NA,"565 Concession Street,Hamilton,ON",NA,43.2410416,-79.85136825
Errand_Centric,Library,NA,Dundas Library,NA,"18 Oglivie Street,Hamilton,ON",NA,43.26548389,-79.95494871
Errand_Centric,Library,NA,Freelton Library,NA,"1803 Brock Road,Hamilton,ON",NA,43.39793341,-80.03876645
Errand_Centric,Library,NA,Greensville Library,NA,"59 Kirby Avenue,Hamilton,ON",NA,43.27528027,-79.99612469
Errand_Centric,Library,NA,Hamilton Central Library,NA,"55 York Boulevard,Hamilton,ON",NA,43.25894156,-79.87069972
Errand_Centric,Library,NA,Kenilworth Library,NA,"103 Kenilworth Avenue North,Hamilton,ON",NA,43.24349824,-79.80884163
Errand_Centric,Library,NA,Locke Library,NA,"285 Locke Street South,Hamilton,ON",NA,43.25182285,-79.88702204
Errand_Centric,Library,NA,Lynden Library,NA,"110 Lynden Road,Hamilton,ON",NA,43.23656021,-80.14659537
Errand_Centric,Library,NA,Mount Hope Library,NA,"3027 Homestead Drive,Hamilton,ON",NA,43.16057987,-79.9120622
Errand_Centric,Library,NA,Red Hill Library,NA,"695 Queenston Road,Hamilton,ON",NA,43.23028211,-79.77194472
Errand_Centric,Library,NA,Saltfleet Library,NA,"131 Gray Road,Hamilton,ON",NA,43.22229245,-79.74507509
Errand_Centric,Library,NA,Sherwood Library,NA,"467 Upper Ottawa Street,Hamilton,ON",NA,43.22656913,-79.82861769
Errand_Centric,Library,NA,Stoney Creek Library,NA,"777 Highway 8 ,Hamilton,ON",NA,43.21286435,-79.6914053
Errand_Centric,Library,NA,Terryberry Library,NA,"100 Mohawk Road West,Hamilton,ON",NA,43.23031428,-79.88674908
Errand_Centric,Library,NA,Turner Park Library,NA,"352 Rymal Road East,Hamilton,ON",NA,43.19846705,-79.87862786
Errand_Centric,Library,NA,Valley Park Library,Unit 12,"1050 Paramount Drive,Hamilton,ON",NA,43.19309594,-79.79790001
Errand_Centric,Library,NA,Waterdown Library,NA,"163 Dundas Street East,Hamilton,ON",NA,43.3236294,-79.90479819
Errand_Centric,Library,NA,Westdale Library,NA,"955 King Street West,Hamilton,ON",NA,43.26256862,-79.90347677
Errand_Centric,Post_Office,NA,Canada Post,NA,"27 Legend Court,Hamilton,ON",NA,43.2273266,-79.9493551
Errand_Centric,Post_Office,NA,Canada Post,NA,"2621 Hiway 56 ,Hamilton,ON",NA,43.12244137,-79.80343027
Errand_Centric,Post_Office,NA,Canada Post,NA,"1462 Centre Road,Hamilton,ON",NA,43.3932274,-79.9788541
Errand_Centric,Post_Office,NA,Canada Post,NA,"232 Cannon Street East,Hamilton,ON",NA,43.2580075,-79.8568819
Errand_Centric,Post_Office,NA,Canada Post,NA,"60 Kenilworth Avenue North,Hamilton,ON",NA,43.2422001,-79.8089928
