"Care_Category","Care_Category_Specific","Care_Category_Speciality","Name","Unit","F_Address","Postal_Code","LONGITUDE","LATITUDE","lat","long"
"Child_Centric","Daycare_Centre",NA,"Today's Family-C.B. Stirling","","340 Queen Victoria Drive,Hamilton,ON","L8W 1T9",NA,NA,"43.2039736",-79.84270619
"Child_Centric","Daycare_Centre",NA,"Today's Family-George L. Armstrong","","460 Concession Street,Hamilton,ON","L9A 1C3",NA,NA,"43.240988",-79.85629967
"Child_Centric","Daycare_Centre",NA,"Today's Family-Tiffany Hills","","255 Raymond Road,Hamilton,ON","L8K 3W7",NA,NA,"43.2128355",-79.93654747
"Child_Centric","Daycare_Centre",NA,"Today's Family Private Home Day Care","","44 Greendale Drive,Hamilton,ON","L9C 5Z4",NA,NA,"43.22099547",-79.90749068
"Child_Centric","Daycare_Centre",NA,"Sir Isaac Brock","","130 Greenford Drive,Hamilton,ON","L8G 2G8",NA,NA,"43.2252812",-79.77175873
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Ancaster Meadow","","93 Kitty Murray Lane,Hamilton,ON","L9K 1S3",NA,NA,"43.2213656",-79.95177164
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Balaclava","","280 10th Concession ,Hamilton,ON","L0R 1K0",NA,NA,"43.40564003",-79.99532936
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Bellmoore","","35 Pumpkin Pass,Hamilton,ON","L0R 1C0",NA,NA,"43.1255583",-79.81292394
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Cathy Wever","","160 Wentworth Street,Hamilton,ON","L8L 5V7",NA,NA,"43.25705095",-79.84612034
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Dundana","","23 Dundana Avenue,Hamilton,ON","L9H 4E5",NA,NA,"43.258087",-79.95186011
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Dundas Central","","73 Melville Street,Hamilton,ON","L9H 2A2",NA,NA,"43.2691185",-79.95816305
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Elizabeth Bagshaw","","350 Albright Road,Hamilton,ON","L8K 5J4",NA,NA,"43.21922925",-79.79767276
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Gatestone","","127 Gatestone Drive,Hamilton,ON","L8J 3Z5",NA,NA,"43.18181805",-79.78940882
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Glen Echo","","140 Glen Echo Drive,Hamilton,ON","L8K 4J1",NA,NA,"43.22459515",-79.77897345
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Gordon Price","","11 Guildwood Drive,Hamilton,ON","L9C 7K2",NA,NA,"43.2233211",-79.92046142
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Greensville","","625 Harvest Road,Hamilton,ON","L9H 5K8",NA,NA,"43.2814219",-79.9836764
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Helen Detwiler","","320 Brigade Drive,Hamilton,ON","L9B 2E3",NA,NA,"43.20250875",-79.87791345
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Hillcrest","","40 Eastwood Street,Hamilton,ON","L8H 6R7",NA,NA,"43.23979825",-79.77726642
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - James MacDonald","","200 Chester Avenue,Hamilton,ON","L9C 2X1",NA,NA,"43.2169876",-79.8970805
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - L'Ecole Michaelle Jean","","2121 #56 Highway ,Hamilton,ON","L0R 1C0",NA,NA,"43.13497936",-79.7983679
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Lawfield","","45 Berko Avenue,Hamilton,ON","L8V 2R3",NA,NA,"43.21573545",-79.849785
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Lincoln Alexander","","50 Ravenbury Drive,Hamilton,ON","L8W 2B5",NA,NA,"43.2059277",-79.85272961
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Memorial","","211 Memorial Avenue,Hamilton,ON","L8G 3B2",NA,NA,"43.21663945",-79.72787632
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Mount Hope","","9149 Airport Road,Hamilton,ON","L0R 1W0",NA,NA,"43.15778095",-79.92121432
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Mountain View (Stoney Creek)","","299 Barton Street,Hamilton,ON","L8E 2K7",NA,NA,"43.2300853",-79.72712152
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Mountview","","59 Karen Crescent,Hamilton,ON","L9C 5M5",NA,NA,"43.24046235",-79.92538347
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Prince of Wales","","77 Melrose Avenue,Hamilton,ON","L8L 6X4",NA,NA,"43.3292609",-80.0445069
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Queensdale","","67 Queensdale Avenue,Hamilton,ON","L9A 1K4",NA,NA,"43.24208775",-79.8726759
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Ray Lewis","","27 Jessica Street,Hamilton,ON","L8W 4A1",NA,NA,"43.19406705",-79.87116474
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Sir Wilfrid Laurier","","70 Albright Road,Hamilton,ON","L8K 5J3",NA,NA,"43.21808225",-79.78773863
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Templemead","","62 Templemead Drive,Hamilton,ON","L8W 2B6",NA,NA,"43.19687985",-79.84817267
"Child_Centric","Daycare_Centre",NA,"Umbrella Family - Winona","","301 Lewis Road,Hamilton,ON","L8E 5H1",NA,NA,"43.2134272",-79.66106057
"Child_Centric","Daycare_Centre",NA,"Umbrella Family at Rosedale","","25 Erindale Avenue,Hamilton,ON","L8K 4R2",NA,NA,"43.22480965",-79.80778081
"Child_Centric","Daycare_Centre",NA,"Umbrella Family- Spencer Valley","","441 Old Brock Road,Hamilton,ON","L9H 6A7",NA,NA,"43.2888759",-79.99881938
"Child_Centric","Daycare_Centre",NA,"Umbrella Family-Eastdale","","275 Lincoln Road,Hamilton,ON","L8E 1Z4",NA,NA,"43.2291004",-79.7337998
"Child_Centric","Daycare_Centre",NA,"Umbrella Family-Shannen Koostachin","","110 Bellegio Avenue,Hamilton,ON","L0R 1P0",NA,NA,"43.17683718",-79.80219392
"Child_Centric","Daycare_Centre",NA,"Paradise Corner Children's Centre","","634 Rymal Road,Hamilton,ON","L9B 1B8",NA,NA,"43.2095594",-79.9221641
"Child_Centric","Daycare_Centre",NA,"Village Children's Centre of Waterdown","","132 Dundas Street,Hamilton,ON","L9H 7K6",NA,NA,"43.2650906",-79.9445918
"Child_Centric","Daycare_Centre",NA,"Village Treehouse Childcare","","126 Wilson Street,Hamilton,ON","L9G 2B7",NA,NA,"40.12546759",-86.01570288
"Child_Centric","Daycare_Centre",NA,"Flamborough Centre","","922 Centre Road,Hamilton,ON","L8N 3L1",NA,NA,"43.35898795",-79.93196498
"Child_Centric","Daycare_Centre",NA,"Waterdown District Children's Centre","","215 Parkside Drive,Hamilton,ON","L0R 2H1",NA,NA,"43.33522565",-79.90988548
"Child_Centric","Daycare_Centre",NA,"Waterdown District School Age Program - Guy Brown Location","","55 Braeheid Avenue,Hamilton,ON","L0R 2H5",NA,NA,"43.32824735",-79.90896767
"Child_Centric","Daycare_Centre",NA,"Waterdown District School Age Program - Mary Hopkins","","200 Main Street,Hamilton,ON","L0R 2H0",NA,NA,"40.13124828",-86.01919255
"Child_Centric","Daycare_Centre",NA,"Way to Learn Daycare - Hamilton","","331 Strathearne Avenue,Hamilton,ON","L8H 5K9",NA,NA,"43.24759337",-79.79656173
"Child_Centric","Daycare_Centre",NA,"Little Angels' Infant and Toddler Centre","","374 Fifth Concession Road,Hamilton,ON","L0R 1V0",NA,NA,"43.33591165",-79.95992696
"Child_Centric","Daycare_Centre",NA,"The Millgrove Children's Centre","","370 Fifth Concession Road,Hamilton,ON","L0R 1V0",NA,NA,"43.33599683",-79.9595244
"Child_Centric","Daycare_Centre",NA,"The Millgrove Children's Centre","","271 6th Concession Road East,Hamilton,ON","L0R 2H0",NA,NA,"43.35988568",-79.93578527
"Child_Centric","Daycare_Centre",NA,"The Millgrove Majors Children's Centre","","369 Fifth Concession Road,Hamilton,ON","L0R 1V0",NA,NA,"43.34073401",-79.96018561
"Child_Centric","Daycare_Centre",NA,"Wesley Child Care Centre","","340 York Boulevard,Hamilton,ON","L8R 3L2",NA,NA,"43.2639114",-79.8785381
"Child_Centric","Daycare_Centre",NA,"Wesley Child Care Centre","","80 Queen Street,Hamilton,ON","L8R 3P6",NA,NA,"43.2269022",-79.9783772
"Child_Centric","Daycare_Centre",NA,"Wesley Licensed School Age Program - Dr. J Seaton School","","1279 Seaton Road,Hamilton,ON","L0R 1Z0",NA,NA,"43.32831125",-80.20087676
"Child_Centric","Daycare_Centre",NA,"Wesley Licensed School Age Program - Lake Avenue School","","157 Lake Avenue,Hamilton,ON","L8E 1L5",NA,NA,"43.23180435",-79.7565229
"Child_Centric","Daycare_Centre",NA,"Wesley Licensed School Age Program- Dr. J. Davey school","","99 Ferguson Avenue,Hamilton,ON","L8R 1L6",NA,NA,"43.25760565",-79.86110072
"Child_Centric","Daycare_Centre",NA,"Wesley School Age Program-Beverly Central Site","","1346 4th Concession Road,Hamilton,ON","L0R 2B0",NA,NA,"43.29873614",-80.07387682
"Child_Centric","Daycare_Centre",NA,"Wesley School Age Program-Hess Street Site","","107 Hess Street,Hamilton,ON","L8R 2T1",NA,NA,"43.26324515",-79.87582856
"Child_Centric","Daycare_Centre",NA,"Wesley Urban Ministries' School Age Program","","155 Queen Street,Hamilton,ON","L8R 2V6",NA,NA,"43.2269022",-79.9783772
"Child_Centric","Daycare_Centre",NA,"Westdale Children's School","","2 Bond Street,Hamilton,ON","L8S 3W1",NA,NA,"43.2718245",-79.9708319
"Child_Centric","Daycare_Centre",NA,"Westdale Co-operative Preschool","","99 North Oval,Hamilton,ON","L8S 3Z2",NA,NA,"43.2623556",-79.9068117
"Child_Centric","Daycare_Centre",NA,"Sunshine Daycare Centre","","1221 Wilson Street,Hamilton,ON","L8S 4K6",NA,NA,"43.259008",-79.8665037
"Child_Centric","Daycare_Centre",NA,"Flamborough Family YMCA Child Care Centre","","207 Parkside Drive,Hamilton,ON","L0R 2H1",NA,NA,"43.33291775",-79.91169385
"Child_Centric","Daycare_Centre",NA,"Hamilton Downtown YMCA Child Care Centre","","79 James Street,Hamilton,ON","L8P 2Z1",NA,NA,"43.2694572",-79.9690244
"Child_Centric","Daycare_Centre",NA,"Les Chater YMCA Child Care Centre","","356 Rymal Road,Hamilton,ON","L8P 2Z1",NA,NA,"43.20669972",-79.90993965
"Child_Centric","Daycare_Centre",NA,"Mountain YMCA Child Care Centre","","626 Upper Wentworth Street,Hamilton,ON","L9A 4V3",NA,NA,"43.2317008",-79.85855917
"Child_Centric","Daycare_Centre",NA,"Queen Victoria YMCA Child Care Centre","","166 Forest Avenue,Hamilton,ON","L8N 0A6",NA,NA,"43.2483673",-79.86534754
"Child_Centric","Daycare_Centre",NA,"Queens Garden YMCA Child Care Centre","","80 Queen Street,Hamilton,ON","L8P 3P6",NA,NA,"43.2269022",-79.9783772
"Child_Centric","Daycare_Centre",NA,"Sir William Osler YMCA Child Care","","330 Governor's Road,Hamilton,ON","L9H 0A3",NA,NA,"43.2576878",-79.97949727
"Child_Centric","Daycare_Centre",NA,"Stoney Creek YMCA Child Care Centre","","105 King Street,Hamilton,ON","L8G 1L1",NA,NA,"43.2171138",-79.7509753
"Child_Centric","Daycare_Centre",NA,"Wellington YMCA Early Learning and Child Care Centre","","1430 Upper Wellington Street,Hamilton,ON","L9A 5H3",NA,NA,"43.20944805",-79.87954746
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Allan A. Greenleaf","","211 Parkside Drive,Hamilton,ON","L0R 2H1",NA,NA,"43.3340673",-79.91260611
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Billy Green","","1105 Paramount Drive,Hamilton,ON","L8J 1W2",NA,NA,"43.2015352",-79.79591196
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - CH Bray","","99 Dunham Avenue,Hamilton,ON","L9G 1X7",NA,NA,"43.21693147",-79.99213207
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Chedoke","","500 Bendamere Avenue,Hamilton,ON","L9C 1R3",NA,NA,"43.23871075",-79.90637334
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Cootes Paradise","","900 King Street,Hamilton,ON","L8S 1K6",NA,NA,"43.2640292",-79.90231695
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Earl Kitchener","","300 Dundurn Street,Hamilton,ON","L8P 4L3",NA,NA,"43.2526609",-79.89277492
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Frank Panabaker North","","168 Huron Avenue,Hamilton,ON","L9G 1V7",NA,NA,"43.2093429",-79.99159157
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Frank Panabaker South","","295 Nakoma Road,Hamilton,ON","L8G 1T2",NA,NA,"43.20812205",-79.99187871
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Highview","","1060 Queensdale Avenue,Hamilton,ON","L8T 1J4",NA,NA,"43.2305864",-79.8309312
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Holbrook","","450 Sanatorium Road,Hamilton,ON","L9C 2B1",NA,NA,"43.23752735",-79.91371381
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Janet Lee","","291 Winterberry Drive,Hamilton,ON","L8J 2N5",NA,NA,"43.19148385",-79.80694691
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Pauline Johnson","","25 Hummingbird Lane,Hamilton,ON","L9A 4B1",NA,NA,"43.21960745",-79.87017654
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Prince Philip","","125 Rifle Range Road,Hamilton,ON","L8S 3B1",NA,NA,"43.2526918",-79.9289054
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Richard Beasley","","80 Currie Road,Hamilton,ON","L8T 3M9",NA,NA,"43.21512047",-79.83878763
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Ridgemount","","65 Hester Street,Hamilton,ON","L9A 2N3",NA,NA,"43.2250677",-79.87935559
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Rousseau","","103 McNiven Road,Hamilton,ON","L9C 3T7",NA,NA,"43.22895055",-79.96210279
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Southgate - ECC Program","","120 Clarendon Avenue,Hamilton,ON","L9A 3A5",NA,NA,"43.23175817",-79.87621747
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - W.H. Ballard","","801 Dunsmure Road,Hamilton,ON","L8H 1H9",NA,NA,"43.2416511",-79.80295467
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Westwood","","9 Lynbrook Drive,Hamilton,ON","L9C 2K6",NA,NA,"43.22791265",-79.89319075
"Child_Centric","Daycare_Centre",NA,"YMCA SACC - Yorkview","","86 Cameron Avenue,Hamilton,ON","L9H 1P8",NA,NA,"43.27443385",-79.94507999
"Child_Centric","Daycare_Centre",NA,"YMCA SACC Pauline Johnson North","","25 Hummingbird Lane,Hamilton,ON","L9A 4B1",NA,NA,"43.21960745",-79.87017654
"Child_Centric","Daycare_Centre",NA,"YMCA SACC Spring Valley","","1886 Governors Road,Hamilton,ON","L0R 1J0",NA,NA,"43.2437148",-80.04846933
"Child_Centric","Daycare_Centre",NA,"YMCA SACC- AM Cunningham","","100 Wexford Avenue,Hamilton,ON","L8K 2N8",NA,NA,"43.2372646",-79.81527024
"Child_Centric","Daycare_Centre",NA,"YMCA SACC-Norwood Park","","165 Terrace Drive,Hamilton,ON","L9A 2Z2",NA,NA,"43.23005695",-79.8768485
"Child_Centric","Daycare_Centre",NA,"AM/PM Care","","75 Hunter Street,Hamilton,ON","L8P 1P9",NA,NA,"43.2678975",-79.9455044
"Child_Centric","Daycare_Centre",NA,"Lisgar Before and After School Program","","110 Anson Avenue,Hamilton,ON","L8T 2X6",NA,NA,"43.2110998",-79.82889794
"Child_Centric","Daycare_Centre",NA,"YWCA HAmilton West Mountain Child Care Centre","","11 Guildwood Drive,Hamilton,ON","L9C 7K2",NA,NA,"43.2233211",-79.92046142
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - Buchannan Park Before and After School Program","","30 Laurier Avenue,Hamilton,ON","L9C 3R9",NA,NA,"43.2339166",-79.8890718
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - Downtown Child Care Centre","","75 MacNab Street,Hamilton,ON","L8P 3C1",NA,NA,"43.2689864",-79.9744024
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - Green Acres School Age Program","","45 Randall Avenue,Hamilton,ON","L8G 2K8",NA,NA,"43.22109685",-79.76336045
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - Ottawa Street - Kinderclass and School Age Care","","52 Ottawa Street,Hamilton,ON","L8H 3Y7",NA,NA,"43.2411139",-79.8204936
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - Ottawa Street Child Care Centre","","1175 Main Street,Hamilton,ON","L8M 1P3",NA,NA,"43.2659749",-79.9537768
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - St. John Before and After School Program","","115 London Street,Hamilton,ON","L8K 2G6",NA,NA,"43.2387159",-79.81968135
"Child_Centric","Daycare_Centre",NA,"YWCA Hamilton - West Mountain Child Care Centre","","828 Sanatorium Road,Hamilton,ON","L8N 3Z5",NA,NA,"43.2454166",-79.9159922
"Child_Centric","Daycare_Centre",NA,"KINDERSEEDS INC.","","9023 AIRPORT BOX 13 Road,Hamilton,ON","L0R 1W0",NA,NA,"43.15772906",-79.91604675
"Chid_Centric","Daycare_EarlyON",NA,"St. Thomas the Apostle Catholic Elementary School","","170 Skinner Road,Hamilton,ON","",NA,NA,"43.3384614",-79.87711719
"Chid_Centric","Daycare_EarlyON",NA,"Waterdown EarlyON Child and Family Centre","","315 Dundas Street East,Hamilton,ON","",NA,NA,"43.3338473",-79.892598
"Chid_Centric","Daycare_EarlyON",NA,"Dundas Driving Park","","71 Cross Street,Hamilton,ON","",NA,NA,"43.2698936",-79.9528447
"Chid_Centric","Daycare_EarlyON",NA,"Dundas Lions Memorial Community Centre","","10 Market Street South,Hamilton,ON","",NA,NA,"43.2671252",-79.9632694
"Chid_Centric","Daycare_EarlyON",NA,"1900 Main West","","1900 Main Street West,Hamilton,ON","",NA,NA,"43.2502",-79.94178008
"Chid_Centric","Daycare_EarlyON",NA,"Fieldcote EarlyON","","64 Sulphur Spring Road,Hamilton,ON","",NA,NA,"43.2267185",-79.98032492
"Chid_Centric","Daycare_EarlyON",NA,"Westmount EarlyON","","35 Lynbrook Drive,Hamilton,ON","",NA,NA,"43.2283827",-79.89432466
"Chid_Centric","Daycare_EarlyON",NA,"Greendale","","44 Greendale Drive,Hamilton,ON","",NA,NA,"43.22099547",-79.90749068
"Chid_Centric","Daycare_EarlyON",NA,"Gourley Park","","142 Duncairn Crescent,Hamilton,ON","",NA,NA,"43.2188672",-79.9050683
"Chid_Centric","Daycare_EarlyON",NA,"Hamilton Mountain Helen Detwiler EarlyON Child and Family Centre","","320 Brigade Drive,Hamilton,ON","",NA,NA,"43.20250875",-79.87791345
"Chid_Centric","Daycare_EarlyON",NA,"Huntington Park Recreation Centre","","87 Brentwood Drive,Hamilton,ON","",NA,NA,"43.2212936",-79.829987
"Chid_Centric","Daycare_EarlyON",NA,"Cecil B. Stirling School","","340 Queen Victoria Drive,Hamilton,ON","",NA,NA,"43.2039736",-79.84270619
"Chid_Centric","Daycare_EarlyON",NA,"Binbrook Memorial Hall EarlyON Child and Family Centre","","2600 Hwy 56 ,Hamilton,ON","",NA,NA,"43.0979824",-79.814192
"Chid_Centric","Daycare_EarlyON",NA,"Winona Community Centre EarlyON","","255 Winona Road,Hamilton,ON","",NA,NA,"43.2086245",-79.65095738
"Chid_Centric","Daycare_EarlyON",NA,"Valley Park EarlyON","","970 Paramount Drive,Hamilton,ON","",NA,NA,"43.1944172",-79.7964696
"Chid_Centric","Daycare_EarlyON",NA,"Woodland EarlyON at Green Venture","","22 Veevers Drive,Hamilton,ON","",NA,NA,"43.2107671",-79.7855561
"Chid_Centric","Daycare_EarlyON",NA,"St. David EarlyON Child and Family Centre","","33 Cromwell Crescent,Hamilton,ON","",NA,NA,"43.22489155",-79.76733076
"Chid_Centric","Daycare_EarlyON",NA,"Dominic Agostino Community Centre/Riverdale","","150 Violet Drive,Hamilton,ON","",NA,NA,"43.2324559",-79.75693132
"Chid_Centric","Daycare_EarlyON",NA,"James Street EarlyON Child and Family Centre","","79 James Street South,Hamilton,ON","",NA,NA,"43.2474409",-79.8731866
"Chid_Centric","Daycare_EarlyON",NA,"Beasley EarlyON Child and Family Centre","","145 Wilson Street,Hamilton,ON","",NA,NA,"43.2573424",-79.8612472
"Chid_Centric","Daycare_EarlyON",NA,"St. Patrick EarlyON","","20 East Avenue South,Hamilton,ON","",NA,NA,"43.2527837",-79.8556832
"Chid_Centric","Daycare_EarlyON",NA,"George L. Armstrong Public School","","460 Concession Street,Hamilton,ON","",NA,NA,"43.240988",-79.85629967
"Chid_Centric","Daycare_EarlyON",NA,"On y va de Notre-Dame Hamilton","","400 Cumberland Ave,Hamilton,ON","",NA,NA,"43.24171215",-79.83638147
"Chid_Centric","Daycare_EarlyON",NA,"Bernie Morelli Recreation Centre","","876 Cannon Street East,Hamilton,ON","",NA,NA,"43.2513709",-79.8317729
"Chid_Centric","Daycare_EarlyON",NA,"Gage Park ON y va (French)","","1000 Main Street East,Hamilton,ON","",NA,NA,"43.24073455",-79.82907992
"Chid_Centric","Daycare_EarlyON",NA,"Ellis EarlyON Child and Family Centre","","45 Ellis Ave,Hamilton,ON","",NA,NA,"43.2483028",-79.8106052
"Chid_Centric","Daycare_EarlyON",NA,"On y va du CSCHN rue Barton Est","","1320 Barton Street East,Hamilton,ON","",NA,NA,"43.24918682",-79.80661078
"Chid_Centric","Daycare_EarlyON",NA,"Niwasa Kendaaswin Teg EarlyON Child and Family Centre/Akwè:kon Wà:ke","","785 Britannia Ave,Hamilton,ON","",NA,NA,"43.2394245",-79.7812376
"Chid_Centric","Daycare_EarlyON",NA,"Hillcrest School","","40 Eastwood Street,Hamilton,ON","",NA,NA,"43.23979825",-79.77726642
"Child_Centric","Community_Centre",NA,"Hamilton Regional Native Learning Centre","","712 Main Street East,Hamilton,ON","",NA,NA,"43.2479705",-79.8413956
"Child_Centric","Community_Centre",NA,"Hamilton Literacy Council","Suite 329","75 Macnab Street South,Hamilton,ON","",NA,NA,"43.2543541",-79.8715544
"Child_Centric","Community_Centre",NA,"City Centre Learning Centre","3rd Level","77 James Street North,Hamilton,ON","",NA,NA,"43.258357",-79.8684779
"Child_Centric","Community_Centre",NA,"SHAE School","","34 Ottawa Street North,Hamilton,ON","",NA,NA,"43.243644",-79.8191026
"Errand_Centric","Post_Office",NA,"Canada Post","","27 Legend Court,Hamilton,ON","",NA,NA,"43.2273266",-79.9493551
"Errand_Centric","Post_Office",NA,"Canada Post","","2621 Hiway 56 ,Hamilton,ON","",NA,NA,"43.12244137",-79.80343027
"Errand_Centric","Post_Office",NA,"Canada Post","","1462 Centre Road,Hamilton,ON","",NA,NA,"43.3932274",-79.9788541
"Errand_Centric","Post_Office",NA,"Canada Post","","232 Cannon Street East,Hamilton,ON","",NA,NA,"43.2580075",-79.8568819
"Errand_Centric","Post_Office",NA,"Canada Post","","60 Kenilworth Avenue North,Hamilton,ON","",NA,NA,"43.2422001",-79.8089928
"Errand_Centric","Post_Office",NA,"Canada Post","","991 King Street West,Hamilton,ON","",NA,NA,"43.26232773",-79.90441419
"Errand_Centric","Post_Office",NA,"Canada Post","","94 Lynden Road,Hamilton,ON","",NA,NA,"43.23522263",-80.14637003
"Errand_Centric","Post_Office",NA,"Canada Post","","3055 Homestead Drive,Hamilton,ON","",NA,NA,"43.16011577",-79.9125469
"Errand_Centric","Post_Office",NA,"Canada Post","","1280 Highway 8 ,Hamilton,ON","",NA,NA,"43.2076061",-79.6511037
"Errand_Centric","Post_Office",NA,"Canada Post","","17 Main Street North,Hamilton,ON","",NA,NA,"43.33371054",-79.89357425
"Errand_Centric","Post_Office",NA,"Canada Post","","133 King Street West,Hamilton,ON","",NA,NA,"43.26714075",-79.95951224
"Errand_Centric","Post_Office",NA,"Canada Post","102","101 Osler Drive,Hamilton,ON","",NA,NA,"43.2583735",-79.9430996
"Errand_Centric","Post_Office",NA,"Canada Post","","620 King Street West,Hamilton,ON","",NA,NA,"43.262314",-79.8871553
"Errand_Centric","Post_Office",NA,"Canada Post","","331 Dundurn Street South,Hamilton,ON","",NA,NA,"43.25131055",-79.89241258
"Errand_Centric","Post_Office",NA,"Canada Post","117","350 King Street East,Hamilton,ON","",NA,NA,"43.2533681",-79.8590923
"Errand_Centric","Post_Office",NA,"Canada Post","","510 Concession Street,Hamilton,ON","",NA,NA,"43.241413",-79.8544484
"Errand_Centric","Post_Office",NA,"Canada Post","","753 Main Street East,Hamilton,ON","",NA,NA,"43.2477991",-79.8396504
"Errand_Centric","Post_Office",NA,"Canada Post","","1183 Barton Street East,Hamilton,ON","",NA,NA,"43.2596157",-79.8478733
"Errand_Centric","Post_Office",NA,"Canada Post","","663 Upper James Street,Hamilton,ON","",NA,NA,"43.236083",-79.8782326
"Errand_Centric","Post_Office",NA,"Canada Post","1","210 Mohawk Road Esat,Hamilton,ON","",NA,NA,"43.22583859",-79.87143185
"Errand_Centric","Post_Office",NA,"Canada Post","","1119 Fennell Avenue East,Hamilton,ON","",NA,NA,"43.2254158",-79.8281298
"Errand_Centric","Post_Office",NA,"Canada Post","","999 Upper Wentworth Street,Hamilton,ON","",NA,NA,"43.218294",-79.8621942
"Errand_Centric","Post_Office",NA,"Canada Post","","1300 Garth Street,Hamilton,ON","",NA,NA,"43.2201955",-79.9067357
"Errand_Centric","Post_Office",NA,"Canada Post","","47 Wilson Street West,Hamilton,ON","",NA,NA,"43.2176398",-79.9893884
"Errand_Centric","Post_Office",NA,"Canada Post","","270 Mud Street West,Hamilton,ON","",NA,NA,"43.196545",-79.7928417
"Errand_Centric","Post_Office",NA,"Canada Post","","1447 Upper Ottawa Street,Hamilton,ON","",NA,NA,"43.196241",-79.8415418
"Errand_Centric","Post_Office",NA,"Canada Post","","377 Hiway 8 ,Hamilton,ON","",NA,NA,"43.21969737",-79.72507259
"Errand_Centric","Post_Office",NA,"Dundurn Postal Outlet","","50 Dundurn Street South,Hamilton,ON","",NA,NA,"43.2616844",-79.8895955
"Errand_Centric","Post_Office",NA,"Eastgate Postal Outlet","","75 Centennial Parkway North,Hamilton,ON","",NA,NA,"43.2307222",-79.7654367
"Errand_Centric","Post_Office",NA,"Fiesta Postal Svc Plus","1","312 Grays Road,Hamilton,ON","",NA,NA,"43.2323452",-79.7401075
"Errand_Centric","Post_Office",NA,"Gagemount Postal Outlet","","712 Mohawk Road East,Hamilton,ON","",NA,NA,"43.2189345",-79.8427235
"Errand_Centric","Post_Office",NA,"Jackson Station","7","2 King Street West,Hamilton,ON","",NA,NA,"43.2584366",-79.8727588
"Errand_Centric","Post_Office",NA,"Canada Post","","1000 Golf Links Road,Hamilton,ON","",NA,NA,"43.2268997",-79.9417494
"Errand_Centric","Post_Office",NA,"Stoney Creek Postal Outlet","","38 King Street East,Hamilton,ON","",NA,NA,"43.2164518",-79.7564103
"Errand_Centric","Post_Office",NA,"Strathbarton Postal Outlet","","1565 Barton Street East,Hamilton,ON","",NA,NA,"43.2466815",-79.7953142
"Errand_Centric","Post_Office",NA,"Uno Stop Convenience","77","1447 Upper Ottawa Street,Hamilton,ON","",NA,NA,"43.196241",-79.8415418
