Shape Area,Type,Households,Quality Flags,name,GeoUID,CSD_UID,Population,CT_UID,Dwellings,CD_UID,CMA_UID,Region Name,Area (sq km),v_CA21_10: Total - Age,v_CA21_9: Total - Age,v_CA21_8: Total - Age,v_CA21_601: Income statistics in 2020 for the population aged 15 years and over in private households,v_CA21_646: Composition of total income in 2020 of the population aged 15 years and over in private households,v_CA21_645: Composition of total income in 2020 of the population aged 15 years and over in private households,v_CA21_600: Income statistics in 2020 for the population aged 15 years and over in private households,v_CA21_4873: Total - Visible minority for the population in private households,v_CA21_4874: Total - Visible minority for the population in private households,v_CA21_4918: Total - Ethnic or cultural origin for the population in private households,v_CA21_4919: Total - Ethnic or cultural origin for the population in private households,v_CA21_5800: Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households,v_CA21_5801: Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households,v_CA21_5809: Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households,v_CA21_5810: Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households,v_CA21_5818: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households,v_CA21_5819: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households,Longitude,Latitude,geometry
0.1741,DA,368,0,35240317,35240317,3524002,814,5370223.07,372,3524,35537,35240317,0.1741,435,380,815,365,100,100,295,360,415,360,415,295,360,170,245,295,365,-79.8097194354876,43.3794177582394,list(list(c(-79.80856010378, -79.8086646562, -79.80885919919, -79.8093292106, -79.80956195131, -79.80965194295, -79.8099465123, -79.81028834727, -79.81065381682, -79.81090566354, -79.8110293208, -79.81128117018, -79.81181853881, -79.81206586065, -79.81352166565, -79.81364080022, -79.81303668389, -79.8128867863, -79.81252612272, -79.81246525619, -79.81235258939, -79.81216448857, -79.81198545413, -79.81183005293, -79.81107667724, -79.81074223857, -79.81052596663, -79.81025789276, -79.8100280166, -79.80981723851, 
-79.8084378568, -79.80786683114, -79.8068876157, -79.80648848964, -79.80615119331, -79.80600391059, -79.80609748392, -79.80622829505, -79.80671429539, -79.80733109157, -79.80856010378, 43.37679018088, 43.37685843063, 43.37695714746, 43.37721952173, 43.37735932682, 43.37738979325, 43.37757399417, 43.37776480835, 43.37795892834, 43.37811927495, 43.37820806688, 43.37836841261, 43.37874742888, 43.37892501056, 43.38000442094, 43.38011044797, 43.38054422442, 43.38064835853, 43.38090172715, 43.38094682814, 
43.38100255403, 43.38106559804, 43.38109416569, 43.38112603967, 43.38128871237, 43.38134914989, 43.38142612144, 43.38151371619, 43.38164240037, 43.3817916292, 43.38079432893, 43.38035695938, 43.37970159751, 43.3794491312, 43.379241063, 43.37914895548, 43.3790726926, 43.37894802531, 43.3784977594, 43.37792282347, 43.37679018088)))
0.2013,DA,277,0,35240318,35240318,3524002,805,5370223.07,281,3524,35537,35240318,0.2013,425,380,805,355,100,100,295,355,440,355,435,295,355,175,220,295,350,-79.8144387040452,43.3833952002879,list(list(c(-79.80981723851, -79.8100280166, -79.81025789276, -79.81052596663, -79.81074223857, -79.81107667724, -79.81183005293, -79.81198545413, -79.81216448857, -79.81235258939, -79.81246525619, -79.81252612272, -79.8128867863, -79.81303668389, -79.81364080022, -79.81374990028, -79.81387356843, -79.81429184237, -79.81476742464, -79.8149157021, -79.8150448793, -79.81509409131, -79.81520060865, -79.81525338145, -79.81532072395, -79.81548357641, -79.81557455424, -79.81527831899, -79.81502028623, 
-79.81489855396, -79.81467872245, -79.81418822272, -79.81411828915, -79.81415196004, -79.81423743337, -79.81462109416, -79.81480110787, -79.81497205692, -79.81560956304, -79.81569503934, -79.81577500984, -79.81583587729, -79.81687318622, -79.8176952537, -79.81826543358, -79.81761350216, -79.81710166141, -79.81644499362, -79.8162403543, -79.8151080632, -79.81447507265, -79.81420407233, -79.81391850478, -79.81318096251, -79.81260531573, -79.81213878551, -79.81168682968, -79.81113031066, -79.80981723851, 
43.3817916292, 43.38164240037, 43.38151371619, 43.38142612144, 43.38134914989, 43.38128871237, 43.38112603967, 43.38109416569, 43.38106559804, 43.38100255403, 43.38094682814, 43.38090172715, 43.38064835853, 43.38054422442, 43.38011044797, 43.38016145476, 43.38025024355, 43.38052322112, 43.38085782903, 43.38103941901, 43.38120046493, 43.38138606977, 43.38163330667, 43.38171217678, 43.38182882908, 43.38204820119, 43.38216815919, 43.38226970227, 43.38241233259, 43.38250253869, 43.38268625644, 43.38315381433, 
43.38323339353, 43.38329172055, 43.38333942144, 43.38346457692, 43.3835255011, 43.38362090163, 43.38408538727, 43.38413308691, 43.38410852706, 43.38406342305, 43.38310041675, 43.38360856705, 43.38395638149, 43.38606351216, 43.38717152108, 43.38668649504, 43.3865327688, 43.38571312577, 43.38523139425, 43.38505050777, 43.38483183763, 43.38428185284, 43.38386174506, 43.383492644, 43.38316132415, 43.38276175382, 43.3817916292)))
0.101,DA,145,0,35240319,35240319,3524002,458,5370223.07,145,3524,35537,35240319,0.101,225,235,460,195,100,100,175,225,200,230,205,175,195,110,110,175,195,-79.815885673534,43.3815154994854,list(list(c(-79.81499694356, -79.81526791139, -79.81569071543, -79.81704204653, -79.81710388402, -79.81761671349, -79.81774039057, -79.81782133181, -79.8178504744, -79.81782781813, -79.8176167993, -79.81762683934, -79.81761777645, -79.81760062776, -79.81757797037, -79.8175553129, -79.81748991769, -79.81744362536, -79.81687318622, -79.81583587729, -79.81577500984, -79.81569503934, -79.81560956304, -79.81497205692, -79.81480110787, -79.81462109416, -79.81423743337, -79.81415196004, -79.81411828915, 
-79.81418822272, -79.81467872245, -79.81489855396, -79.81502028623, -79.81527831899, -79.81557455424, -79.81548357641, -79.81532072395, -79.81525338145, -79.81520060865, -79.81509409131, -79.8150448793, -79.8149157021, -79.81476742464, -79.81429184237, -79.81387356843, -79.81374990028, -79.81364080022, -79.81432843051, -79.81442652333, -79.81465087278, -79.81493154984, -79.81499694356, 43.37895975732, 43.37914063589, 43.37939636724, 43.38040747883, 43.38045187096, 43.38073805379, 43.38082683735, 
